"Iteration","Method","Q_Value","FDP","TDP","FDP_Plus","TDP_Plus"
34,"dp",0.1,0.107142857142857,1,0.04,0.96
34,"rank",0.1,0.0740740740740741,1,0,0.96
34,"bhq",0.1,0,0,0,1
34,"dp",0.2,0.264705882352941,1,0.242424242424242,1
34,"rank",0.2,0.375,1,0.305555555555556,1
34,"bhq",0.2,0,0,0.0384615384615385,1
34,"dp",0.3,0.324324324324324,1,0.305555555555556,1
34,"rank",0.3,0.390243902439024,1,0.390243902439024,1
34,"bhq",0.3,0,0,0.0384615384615385,1
35,"dp",0.1,0.314285714285714,0.96,0.25,0.96
35,"rank",0.1,0.285714285714286,1,0.04,0.96
35,"bhq",0.1,0,0,0,0.92
35,"dp",0.2,0.418604651162791,1,0.418604651162791,1
35,"rank",0.2,0.305555555555556,1,0.305555555555556,1
35,"bhq",0.2,0,0,0,0.92
35,"dp",0.3,0.431818181818182,1,0.431818181818182,1
35,"rank",0.3,0.342105263157895,1,0.305555555555556,1
35,"bhq",0.3,0,0,0.111111111111111,0.96
36,"dp",0.1,0.0384615384615385,1,0.0384615384615385,1
36,"rank",0.1,0.285714285714286,1,0.242424242424242,1
36,"bhq",0.1,0,0,0,0.96
36,"dp",0.2,0.242424242424242,1,0.193548387096774,1
36,"rank",0.2,0.342105263157895,1,0.324324324324324,1
36,"bhq",0.2,0,0,0,0.96
36,"dp",0.3,0.375,1,0.375,1
36,"rank",0.3,0.404761904761905,1,0.375,1
36,"bhq",0.3,0,0,0,0.96
37,"dp",0.1,0.361111111111111,0.92,0.323529411764706,0.92
37,"rank",0.1,0.08,0.92,0.0416666666666667,0.92
37,"bhq",0.1,0,0,0,0.8
37,"dp",0.2,0.465116279069767,0.92,0.439024390243902,0.92
37,"rank",0.2,0.08,0.92,0.08,0.92
37,"bhq",0.2,0,0,0,0.88
37,"dp",0.3,0.589285714285714,0.92,0.557692307692308,0.92
37,"rank",0.3,0.233333333333333,0.92,0.233333333333333,0.92
37,"bhq",0.3,0,0,0,0.88
38,"dp",0.1,0.0476190476190476,0.8,0.0476190476190476,0.8
